cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,15281.60642571017,1.5984783177259887,0.9146438446927025,16.451584437772027,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,15909.574929903689,1.5312151960257403,0.9993804021010263,16.230615776197997,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,16563.348603480157,1.6503022247719252,1.0875990469106251,16.9246335647964,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,17243.987860715828,1.932631433845955,1.1794428688697844,17.647170692294715,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,17952.59669159152,2.22656242392215,1.2750608377274062,18.399399106594927,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,18690.324452453173,2.2774964931717117,1.3746080448604303,19.18253891456545,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,19458.36773025622,2.1882128651555477,1.4225021202139403,19.997860361042132,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,20257.972283417494,2.095260296533771,1.4580211568682255,20.846685889152504,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,21090.43506242276,1.9984880191816243,1.494999780669099,21.959990846874753,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,21957.106313467277,3.1225648138127884,1.8154197206972598,23.370808869176027,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,22859.391768541434,7.093459548032296,1.7928500335493882,24.83960177045751,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,23798.754925513822,8.255025435561047,3.6180817320738967,25.239298112582052,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,24776.71942190992,10.156501045795133,6.8189610038378925,24.647291773961843,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,25794.87150623676,12.221132797697376,6.92170368223947,24.030958062644025,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,26854.86261086192,13.380807711347263,6.96778223834385,23.50725942473035,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,27958.412030620108,13.443726739567376,8.4749788712553,23.057699046033143,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,29107.309711491944,13.77129560860826,11.141668869424132,22.58966483999798,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,30303.419153878243,14.48342833537008,10.417112265132797,21.398093846635877,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,31548.68043517876,13.721609992185968,10.131898038285879,23.52461132363575,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,32845.11335657811,13.193402315605397,9.652864683285705,25.414655872097892,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,34194.8207191428,12.518359697186675,9.517999493699346,24.81919674155465,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,35599.991734543284,12.89086992909734,9.525071807474959,24.126944990835593,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,37062.90557593309,13.278687759346367,10.829646849674697,22.74734347763247,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,38585.93507474461,15.712066347306994,11.685361209713083,22.273555060868894,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,40171.55056939765,15.061301321829365,11.975230767298113,21.78029721169809,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,41822.32391216332,15.014330307278994,12.660450343133084,21.028979474326107,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,43540.93264068235,14.96542910836672,11.896520340421578,22.33023026693441,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,45330.16432090405,16.229455268912037,11.562250875324136,23.610957164437178,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,47192.92106849,15.79904364526981,15.324818617192555,43.78535814143997,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,49132.22425601632,15.596592372213612,15.326343277135656,39.694688811899965,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,51151.21941360933,19.266237874196893,15.421011027954478,38.50427013677092,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,53253.181330963576,19.409683323909515,15.14029877549225,38.51604583378691,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,55441.51936901754,19.32016920801982,13.553532857941033,37.43820486166044,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,57719.78298990253,19.140361888897313,13.791175418005684,36.16435018009565,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,60091.66751413436,18.953165730533243,14.23641064948576,35.60207638786209,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,62561.02011438571,19.478204672193723,14.375920646552617,35.07775718798892,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,65131.846055561306,19.587651175770088,14.085360537656378,36.018483485101555,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,67808.31519129699,19.768761027387004,13.892963653081594,35.3652749887403,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,70594.76872742007,19.73079046572411,14.707774849168873,36.052724260990196,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,73495.72626334125,20.23000082948601,15.370796113849854,35.594442011307954,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,76515.89312279917,18.946500071092792,15.296204423324642,36.181477256931466,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,79660.1679858473,19.234651472171386,16.14155770786619,33.90029434112508,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,82933.65083446425,20.915640433285493,15.907953578838741,31.97335149003077,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,86341.6512246723,20.894556266409186,15.287417835159394,31.485596179862327,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,89889.69689858358,20.878265965336748,15.58913292997701,32.241916148928006,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,93583.54275034188,20.67155850510315,14.8754464722892,31.41097402308784,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,97429.18016050252,20.054568718130035,15.972676318827038,31.264398689490662,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,101432.84671399108,20.054725131183258,15.754936392505016,30.693225603043867,median-range,5,9999750
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os1__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,1,10000000,5000,0,0.999,primitive,exp3,64,105601.03631740283,19.60158882426276,15.624713321876202,30.25098182653052,median-range,5,9999750
